xSource ; ySource ; angle ; xTarget ; yTarget ; xi ; yi ; poids ; sens
48.7009;2.29523;-5.461035;48.700756;2.2953868;16.115181;11.510514;73.33135;true
48.707;2.59376;-5.622027;48.706875;2.5940185;13.994762;18.960312;64.975876;true
48.8931;2.13853;-5.0859737;48.892876;2.1386724;25.020937;10.403495;63.494995;true
48.8932;2.33165;-3.9841235;48.89311;2.3315191;10.178009;9.567012;45.385044;true
48.8932;2.38064;-4.7537627;48.893024;2.380645;19.507849;0.36595133;55.9203;true
48.9011;2.32852;-0.45582685;48.90118;2.3287723;8.905757;18.434061;68.30828;true
48.9004;2.19295;-3.4701042;48.900337;2.1927025;6.7853394;18.085846;74.28398;true
48.7982;2.48877;-5.4209642;48.7981;2.488874;11.0261755;7.612273;92.96188;true
48.8696;2.30681;-4.3365645;48.86952;2.3067622;8.905757;3.4868956;76.24817;true
48.8625;2.33894;-4.0145903;48.862427;2.338867;8.0575905;5.3357067;28.653614;true
48.8742;2.29694;-5.5359645;48.874023;2.2972069;19.507849;19.507387;72.145676;true
48.8741;2.35828;-5.724471;48.873985;2.3585343;12.72251;18.600914;73.38311;true
48.8624;2.31464;-2.4100814;48.862427;2.3145819;2.9685857;4.254625;56.806263;true
48.8171;2.35107;-4.0001884;48.817047;2.350984;5.9371715;6.2829943;118.47335;true
48.8169;2.36839;-4.038579;48.816845;2.368326;5.9371715;4.6948123;103.84898;true
48.8168;2.40367;-5.200229;48.816544;2.4038851;28.413605;15.742488;83.2052;true
48.8173;2.46523;-5.2609425;48.81701;2.4655159;32.230362;20.925781;94.84859;true
48.8685;2.29692;-6.0389204;48.868477;2.2969708;2.5445023;3.713625;66.403015;true
48.8421;2.09399;-3.7971065;48.841812;2.0934563;31.806276;39.057243;54.50891;true
49.0363;2.0813;-5.515556;49.036148;2.0815413;16.963346;17.584833;83.52901;true
48.8604;2.31618;-6.234109;48.86039;2.3163517;1.2722511;12.555133;87.56444;true
49.035;2.10829;-0.23906346;49.03504;2.1085732;4.664921;20.643606;63.087204;true
48.7289;2.35886;-2.0530798;48.729076;2.3587196;19.507849;10.297751;36.44218;true
48.8819;2.28434;-3.3291795;48.881863;2.284062;4.2408366;20.323603;79.1727;true
48.8821;2.26273;-3.2800972;48.882084;2.2625575;1.6963348;12.601978;85.20647;true
48.6108;2.42903;-1.1514261;48.610985;2.4291306;20.356018;7.395328;76.65033;true
48.8835;2.32902;-3.9156246;48.883354;2.3287723;16.115181;18.109388;52.83441;true
48.8997;2.28355;-0.86149406;48.89983;2.2837245;14.418844;12.754358;75.8838;true
48.8994;2.08378;-0.519834;48.899433;2.083867;3.8167531;6.3597937;93.47778;true
48.8992;2.21108;-2.7053373;48.899273;2.2108192;8.0575905;19.062035;91.56479;true
48.8988;2.3678;-2.4666302;48.898903;2.3675673;11.450259;17.006119;73.29526;true
48.936;2.29232;-3.0025854;48.936058;2.2917297;6.361255;43.11045;50.0378;true
48.9345;2.34376;-5.888941;48.93445;2.3439565;5.9371715;14.347366;65.632706;true
48.8693;2.35322;-0.74978375;48.869366;2.3533435;7.209422;9.031114;60.735256;true
48.8591;2.29942;-6.192749;48.85908;2.2995493;2.1204183;9.451469;58.94776;true
48.8735;2.28537;-3.2884676;48.87349;2.285292;1.2722511;5.7180634;76.00618;true
48.8732;2.67031;-3.1222348;48.873203;2.6701088;0.4240837;14.713641;89.33471;true
48.8184;2.33406;-4.76973;48.818142;2.3340807;28.837688;1.5183511;60.184868;true
48.9666;2.57448;-6.080286;48.966576;2.574638;2.5445023;11.519233;47.919037;true
48.8575;2.35398;-3.331051;48.857483;2.3538828;1.6963348;7.114987;108.27783;true
48.841;2.24484;-4.6580243;48.840923;2.2448452;8.481673;0.3837777;68.528015;true
49.0092;2.56531;-3.468353;49.009113;2.5649476;9.753924;26.426394;85.12306;true
48.8348;2.66736;-1.7984945;48.83519;2.6672103;43.256535;10.956465;69.25798;true
48.7631;2.34006;-4.1180735;48.76294;2.339895;17.811514;12.090317;88.58851;true
48.8452;2.37225;-5.4135833;48.84494;2.3725727;28.837688;23.60035;39.894436;true
48.8452;2.3779;-2.3402696;48.845257;2.377797;6.361255;7.5353665;92.33448;true
48.845;2.37397;-0.15840146;48.84501;2.374157;0.8481674;13.675348;74.48732;true
48.8452;2.41024;-3.2640285;48.84519;2.410154;1.2722511;6.279472;81.99985;true
48.8454;2.3242;-2.7828794;48.845448;2.3240533;5.0890045;10.727388;120.979095;true
48.7342;2.36749;-2.4334576;48.734264;2.3673313;7.209422;11.64275;79.07575;true
48.7322;2.43076;-4.092597;48.732025;2.43058;19.507849;13.19914;69.12777;true
48.7328;2.31426;-4.259136;48.73268;2.3141606;13.146594;7.2900333;80.02679;true
48.8839;2.33345;-4.465788;48.88374;2.3333898;17.811514;4.409662;67.89011;true
48.8781;2.24882;-4.03117;48.877987;2.2487044;12.72251;8.454285;97.07554;true
48.9025;2.3405;-3.3855977;48.902466;2.3403163;3.8167531;13.433142;73.44017;true
48.9026;2.39335;-4.297704;48.90226;2.3931332;37.74345;15.837486;90.679695;true
48.9023;2.46466;-0.052157417;48.9023;2.464825;0.0;12.056771;70.732506;true
48.9329;2.30093;-1.0944005;48.93312;2.3011167;24.596853;13.633918;65.14042;true
48.9341;2.37156;-0.38655567;48.93416;2.3717973;6.361255;17.324932;104.85223;true
48.8701;2.32077;-5.5197506;48.870007;2.3209188;10.178009;10.879005;78.4253;true
48.8702;2.29061;-0.997823;48.87028;2.2906847;8.905757;5.456926;74.71105;true
48.8701;2.32574;-5.547682;48.86997;2.3259408;14.418844;14.679682;41.6964;true
48.8661;2.3235;-5.93255;48.866074;2.323615;2.9685857;8.421441;32.073925;true
48.8806;2.35505;-0.5356754;48.880802;2.3555343;22.476435;35.401634;50.65495;true
48.8809;2.31033;-4.502004;48.88083;2.3103013;8.0575905;2.0916646;81.82402;true
48.8736;2.30973;-4.4102626;48.87352;2.3096778;8.905757;3.817845;105.27734;true
48.8735;2.33716;-3.173497;48.87349;2.3371482;1.2722511;0.871656;125.08424;true
48.8196;2.35892;-4.849328;48.81952;2.3589556;8.905757;2.600332;63.471695;true
48.8195;2.39571;-5.376863;48.81937;2.3958633;14.418844;11.22159;81.90761;true
48.8197;2.31796;-3.6024942;48.819683;2.317919;1.6963348;3.0017197;78.6507;true
48.8195;2.30093;-0.70221525;48.819588;2.3010998;9.753924;12.425772;66.9923;true
48.8571;2.28355;-5.443949;48.857006;2.2836573;10.602093;7.8474736;74.16424;true
48.8572;2.21633;-6.0590034;48.85713;2.2167346;8.0575905;29.593637;73.36943;true
48.8665;2.35382;-3.011454;48.866497;2.3536637;0.4240837;11.437726;82.370285;true
48.8665;2.32813;-1.7987634;48.866592;2.328098;10.178009;2.3363647;90.71487;true
48.815;2.42354;-5.472313;48.814766;2.4238555;25.869104;23.090975;68.058;true
48.8414;2.36363;-4.2985067;48.841293;2.3635564;11.874343;5.390289;76.31846;true
48.8414;2.32082;-5.9393835;48.841362;2.3209188;4.2408366;7.221941;56.244434;true
48.8283;2.384;-1.0634403;48.82841;2.3841;12.298427;7.311074;77.75167;true
49.0243;2.11514;-1.3142463;49.024654;2.1152976;39.43978;11.488517;81.7485;true
48.8341;2.3137;-4.7643704;48.834;2.313689;11.0261755;0.8025549;102.80177;true
48.7618;2.30238;-0.060473304;48.761803;2.302701;0.4240837;23.517323;92.12488;true
48.8449;2.3846;-4.622179;48.8446;2.3845549;33.07853;3.2967424;87.85067;true
48.8448;2.3402;-2.7360435;48.84485;2.3399792;5.5130877;16.152327;88.10481;true
48.975;2.24436;-1.8545969;48.975166;2.2443056;18.659683;3.9666805;87.16872;true
48.8842;2.32055;-3.0229719;48.884216;2.3203459;1.6963348;14.919558;66.67911;true
48.8787;2.46111;-0.8549297;48.878803;2.4612522;11.450259;10.38906;72.11253;true
48.9023;2.31767;-4.39985;48.902153;2.3175988;16.539265;5.209501;88.41137;true
48.9307;2.3125;-3.5260458;48.93067;2.312425;2.9685857;5.4851513;70.50665;true
48.9304;2.39761;-5.7098184;48.93031;2.397852;10.178009;17.674482;56.2668;true
48.8701;2.27367;-1.6306326;48.87012;2.2736802;2.5445023;0.74967504;97.33013;true
48.87;2.30548;-5.0604744;48.869858;2.3055491;15.691096;5.0559583;91.60462;true
48.87;2.29662;-3.182026;48.869984;2.2965496;1.6963348;5.14313;87.63657;true
48.8802;2.39691;-0.021222522;48.8802;2.3971946;0.0;20.812355;55.224064;true
48.8804;2.28064;-4.3952866;48.88035;2.2806237;5.9371715;1.1852884;85.1946;true
48.8726;2.30247;-3.7420042;48.872536;2.30233;7.209422;10.233424;53.50477;true
48.8727;2.30498;-4.7531304;48.872547;2.304976;16.963346;0.29636776;79.77931;true
48.8142;2.34119;-4.066682;48.8141;2.3410747;11.450259;8.447626;64.19985;true
48.8141;2.30043;-0.47794753;48.81415;2.300611;5.9371715;13.24744;61.009377;true
48.8667;2.36496;-5.7168665;48.866608;2.3651743;10.178009;15.674503;65.76335;true
48.8617;2.34731;-5.837438;48.86157;2.3477652;14.418844;33.287674;76.44197;true
48.8615;2.30331;-4.590811;48.861332;2.3032906;18.659683;1.4124212;82.74898;true
48.8616;2.32046;-2.6742563;48.861607;2.3203628;0.8481674;7.1144032;125.598404;true
48.7595;2.32097;-1.7014182;48.759754;2.3209188;28.413605;3.7566535;80.03087;true
48.836;2.41286;-4.6286287;48.835777;2.4128342;24.596853;1.8841878;63.915188;true
48.7887;2.44138;-0.25528917;48.78877;2.44177;7.6335063;28.568895;63.360207;true
48.9801;2.49872;-0.07798688;48.980114;2.4989855;1.6963348;19.379078;82.04112;true
48.856;2.25706;-4.1454086;48.85583;2.2569118;18.659683;10.847193;47.47469;true
48.9053;2.21576;-3.0309355;48.905308;2.215673;0.8481674;6.3590436;80.39048;true
48.8919;2.34158;-1.292356;48.891987;2.341631;9.753924;3.729315;79.38634;true
48.946;2.36;-6.089306;48.945972;2.3601692;2.9685857;12.359566;79.142784;true
48.8708;2.31269;-5.0192304;48.87071;2.3127282;10.178009;2.7894492;105.22357;true
48.8708;2.32777;-4.6740503;48.87071;2.3277779;10.178009;0.57532394;114.04429;true
48.8814;2.36419;-4.7088633;48.881268;2.3641798;14.842929;0.7495057;71.04851;true
48.8276;2.61611;-5.613852;48.827362;2.616551;26.293188;32.2634;78.65265;true
48.8212;2.45144;-1.0122045;48.82153;2.4517303;36.471195;21.238272;58.408543;true
48.8671;2.30801;-4.6618776;48.866924;2.3079925;19.507849;1.2902157;106.03569;true
48.8672;2.33743;-3.5755732;48.867153;2.3372996;5.0890045;9.537117;101.610405;true
48.8621;2.36439;-3.1554809;48.862103;2.3643486;0.4240837;3.016617;94.41284;true
48.8353;2.37222;-5.2392616;48.835217;2.3722694;9.329842;3.6114101;85.6377;true
48.8356;2.54808;-4.617592;48.835285;2.5480273;35.198944;3.8556373;66.53408;true
48.7831;1.99201;-0.3010267;48.783154;1.992272;5.9371715;19.193592;61.71585;true
48.8442;2.4134;-4.2865934;48.844067;2.4133227;14.842929;5.6516376;29.693115;true
48.8445;2.21967;-3.9802577;48.84442;2.2195828;8.905757;6.3842196;80.804306;true
49.1129;2.20073;-5.1120644;49.112316;2.2010784;64.8848;25.347685;70.62999;true
48.8401;2.10967;-1.3418993;48.84038;2.1097867;31.382193;8.54793;91.6711;true
48.8549;2.37257;-3.5555053;48.85486;2.3724377;4.664921;9.678976;84.54898;true
48.8407;2.33235;-4.8595843;48.840652;2.332345;5.0890045;0.36633548;65.39364;true
48.8513;2.26163;-3.2801197;48.851254;2.2612092;5.0890045;30.783106;85.0012;true
48.8553;2.32605;-6.0545726;48.85528;2.3261263;2.1204183;5.580627;88.15157;true
48.7549;2.36713;-1.916453;48.755127;2.3669941;25.020937;9.960412;65.97362;true
48.5851;2.45141;-6.1526594;48.585052;2.4519491;5.0890045;39.643;48.930653;true
48.9042;2.47503;-2.2491908;48.904366;2.4748187;18.235598;15.436262;66.78501;true
48.8918;2.17584;-5.2152066;48.891663;2.175951;15.267013;8.120861;77.49719;true
48.8918;2.23715;-3.610751;48.891674;2.2367897;13.994762;26.331808;52.125492;true
48.9446;2.25096;-0.90371066;48.94469;2.2510638;10.178009;7.5726237;75.11011;true
48.8268;2.52027;-5.4930243;48.826733;2.520355;7.6335063;6.2119813;99.77849;true
48.8704;2.33547;-3.2642162;48.870377;2.3353448;2.5445023;9.152954;90.622665;true
48.8811;2.27073;-6.277948;48.88109;2.27095;1.2722511;16.088322;92.31246;true
48.872;2.34896;-3.944862;48.871952;2.3488774;5.5130877;6.0320396;81.04874;true
48.8223;2.31357;-4.531214;48.82202;2.3135035;30.958109;4.8688154;84.265396;true
48.8221;2.32946;-4.0770416;48.821842;2.3291934;28.837688;19.510242;75.19823;true
48.8221;2.33403;-4.5993667;48.82199;2.3340135;12.298427;1.2041203;67.14423;true
48.8093;2.37945;-5.2447357;48.80923;2.3794992;7.6335063;3.5958285;72.67656;true
48.8098;2.44248;-3.945373;48.809547;2.4421241;27.989525;26.060772;58.67637;true
49.0516;2.06683;-0.33321255;49.051666;2.0670984;7.209422;19.559715;109.014565;true
48.9997;2.17698;-2.7710207;48.999783;2.176625;9.329842;25.892374;80.083275;true
48.8372;2.23385;-1.4006202;48.837376;2.2338908;19.507849;2.983226;74.90607;true
48.8658;2.42749;-2.711982;48.86583;2.427361;3.3926697;9.432769;55.042175;true
48.7838;2.43579;-5.388556;48.78351;2.4361076;32.230362;23.262522;47.44246;true
48.8471;2.21446;-0.16974854;48.84711;2.2146113;1.2722511;11.075871;77.0645;true
48.8566;2.31821;-3.2478461;48.85658;2.318121;2.5445023;6.5047483;72.99227;true
48.8484;2.39369;-0.48233378;48.848423;2.3937733;2.5445023;6.0872097;61.142056;true
48.7567;2.34642;-1.6693029;48.756912;2.3463664;23.748686;3.9316013;78.94762;true
48.8867;2.23909;-3.792725;48.88665;2.2389972;5.5130877;6.7796936;109.06449;true
48.8914;2.25248;-0.4094552;48.89144;2.2526648;4.664921;13.505831;83.37478;true
48.8912;2.26924;-0.5977906;48.891254;2.269366;5.9371715;9.218856;62.66079;true
48.8913;2.22706;-1.0205468;48.891525;2.2272677;25.020937;15.178843;75.79477;true
48.8911;2.3072;-1.7468915;48.89114;2.3071668;4.2408366;2.422351;87.2196;true
48.832;2.32962;-5.6591516;48.83191;2.3298168;10.178009;14.411696;68.70911;true
48.8792;2.31699;-4.603857;48.879066;2.316975;14.842929;1.0807302;73.87143;true
48.8793;2.29259;-0.78611535;48.879353;2.2926736;5.9371715;6.1183147;106.96891;true
48.9167;2.33675;-5.002268;48.91654;2.3368108;17.811514;4.441605;74.36649;true
48.8723;2.31746;-2.441727;48.872345;2.3173628;5.0890045;7.112883;65.515236;true
48.8231;2.4107;-5.7623553;48.823;2.4109464;11.0261755;18.026546;64.89684;true
48.9414;2.30335;-1.458407;48.941563;2.303375;18.235598;1.8279918;88.060875;true
48.8758;2.28211;-3.2181041;48.875774;2.2818034;2.9685857;22.41796;74.903786;true
48.8758;2.32405;-1.4291817;48.875843;2.3240533;4.664921;0.24405244;61.18927;true
48.8249;2.38703;-0.049324367;48.8249;2.3872344;0.0;14.972141;94.950096;true
48.8256;2.37775;-4.173189;48.825397;2.377561;22.476435;13.820244;87.127556;true
48.8255;2.39389;-1.0531527;48.82576;2.3941104;28.837688;16.1411;90.17853;true
48.8259;2.22645;-6.2426767;48.825886;2.2266273;1.6963348;12.982576;85.58764;true
49.0075;2.53799;-1.7423837;49.0076;2.5379663;11.0261755;1.7386379;71.70701;true
48.8363;2.40269;-1.1163257;48.83642;2.4027896;13.146594;7.292461;61.515926;true
48.8362;2.27897;-2.0731168;48.836296;2.2788877;10.602093;6.0189085;90.04855;true
48.8371;2.32187;-4.435686;48.837086;2.3218625;1.6963348;0.55826557;62.638092;true
48.8657;2.2765;-0.11478406;48.865704;2.2767475;0.4240837;18.098398;56.9898;true
48.8657;2.30015;-2.3755996;48.865757;2.3000214;6.361255;9.397916;55.192978;true
48.8467;2.31302;-4.015465;48.84647;2.312745;25.44502;20.11115;103.122826;true
48.8469;2.25684;-4.760601;48.846756;2.2568274;16.115181;0.92444646;61.39058;true
48.856;2.40813;-0.23537043;48.856033;2.4083848;3.8167531;18.642523;68.89472;true
48.8488;2.39697;-0.87725216;48.848877;2.3970597;8.481673;6.5580883;46.258453;true
48.8487;2.35738;-2.6855159;48.84874;2.3572533;4.2408366;9.261574;86.79874;true
48.8486;2.34575;-1.6762167;48.848793;2.345726;21.628267;1.7616214;111.45201;true
48.8489;2.44824;-4.7282352;48.848618;2.4482417;31.382193;0.12209182;72.61504;true
48.8343;2.25782;-1.0101253;48.834534;2.258041;25.869104;16.173157;75.51888;true
48.6723;2.1957;-0.5162087;48.67233;2.1958034;3.3926697;7.596355;79.740005;true
48.8876;2.26126;-3.0372756;48.887604;2.261108;0.4240837;11.119195;87.72177;true
48.8874;2.25031;-2.7701051;48.88741;2.250221;0.8481674;6.500746;82.51862;true
48.9081;2.34381;-4.134596;48.907875;2.3435857;25.020937;16.393215;68.64559;true
48.8801;2.35303;-4.644259;48.879955;2.3530064;16.115181;1.7256508;94.87454;true
48.9062;2.37483;-4.3419695;48.906055;2.3747466;16.115181;6.0976024;78.23792;true
48.907;2.4509;-1.0875539;48.90715;2.4510224;16.539265;8.937199;63.55511;true
48.8906;2.23928;-1.1736609;48.890667;2.2393174;7.6335063;2.7360642;104.44637;true
48.8709;2.35851;-0.013792229;48.870895;2.3587365;0.4240837;16.562323;74.40385;true
48.8709;2.33217;-5.4758005;48.87071;2.3324292;21.204185;18.950787;52.686752;true
48.8313;2.23519;-3.7361999;48.831173;2.2349524;13.994762;17.378029;79.466736;true
48.8315;2.38674;-4.496127;48.831284;2.3866785;24.17277;4.5015187;85.989426;true
48.8788;2.475;-4.405781;48.878727;2.4749532;8.0575905;3.4165294;56.632725;true
48.918;2.35832;-3.018924;48.917995;2.3582983;0.4240837;1.5850021;99.44503;true
48.9172;2.30584;-2.0642998;48.917316;2.3057344;13.146594;7.716123;76.26393;true
48.9177;2.22803;-2.423759;48.917805;2.2278407;11.450259;13.829662;107.06453;true
48.8245;2.50094;-0.6682165;48.82453;2.500991;3.3926697;3.7343395;76.788765;true
48.8765;2.29221;-4.9789934;48.87636;2.2922523;15.267013;3.0854766;66.64622;true
48.8763;2.3482;-3.827218;48.87621;2.348035;10.178009;12.063043;52.035378;true
48.8763;2.32712;-2.1561882;48.8764;2.3270192;11.0261755;7.3737965;106.14403;true
48.8737;2.32844;-3.23992;48.873684;2.3282497;1.6963348;13.911574;35.05675;true
48.8596;2.34529;-4.3720074;48.859493;2.3452206;11.874343;5.0744467;85.1048;true
48.8125;2.41839;-5.532655;48.812187;2.418884;34.77486;36.165443;69.071;true
48.8625;2.34965;-2.844789;48.862495;2.3496192;0.4240837;2.2493665;79.11221;true
49.0411;2.54249;-3.672058;49.04086;2.5418758;26.717272;44.757076;57.583344;true
48.8385;2.25171;-5.4004526;48.83829;2.251957;23.324602;18.073343;62.533855;true
48.8385;2.65749;-0.7946804;48.83863;2.6576884;14.418844;14.5145;54.735703;true
48.8384;2.25767;-0.71165633;48.838436;2.2577543;3.8167531;6.1756525;81.693726;true
48.8382;2.33144;-5.4569693;48.838127;2.3315697;8.0575905;9.490307;64.835205;true
48.8383;2.37234;-1.2195829;48.838436;2.372421;15.267013;5.9314294;69.3306;true
48.8651;2.40275;-4.5479717;48.864883;2.4026718;24.17277;5.7190228;62.67685;true
48.8393;2.27121;-4.9503317;48.839233;2.2712364;7.209422;1.9363989;95.92136;true
48.8539;2.25604;-4.4893055;48.853836;2.2560184;7.209422;1.5870351;58.771255;true
48.8539;2.34379;-0.3946508;48.853916;2.343889;1.6963348;7.2375774;51.372803;true
48.8537;2.28899;-1.982675;48.853794;2.288932;10.602093;4.237924;67.48455;true
48.8492;2.4252;-4.369177;48.84911;2.4251533;10.178009;3.4185505;85.24484;true
48.849;2.3026;-3.1445646;48.848988;2.3025322;1.2722511;4.9534297;79.92047;true
48.8496;2.32695;-3.4457684;48.84956;2.3267665;4.664921;13.429913;65.7323;true
48.8494;2.41267;-4.6312037;48.84919;2.4126654;23.324602;0.33138877;63.86056;true
48.8983;2.38405;-5.0337725;48.898205;2.3841;10.602093;3.6591392;101.963554;true
48.8589;2.41507;-0.2523338;48.85893;2.4152105;3.3926697;10.271103;71.40094;true
48.8591;2.44249;-2.8059223;48.859108;2.4423938;0.8481674;7.045007;81.65619;true
48.6634;2.36035;-5.480585;48.663193;2.3606238;22.900518;20.11464;72.47108;true
48.8905;2.2888;-5.1647396;48.890312;2.288932;20.7801;9.654665;88.41024;true
48.8902;2.15401;-1.8738768;48.89023;2.1539917;2.9685857;1.341902;61.328857;true
48.8718;2.33088;-4.450008;48.871674;2.330845;13.994762;2.5453217;50.445534;true
48.8304;2.49304;-0.78267705;48.830425;2.493104;2.9685857;4.676099;59.298134;true
48.8306;2.35077;-0.27162313;48.830643;2.3510177;4.664921;18.128536;65.289856;true
48.8801;2.3237;-1.5707964;48.880173;2.3236995;8.0575905;0.03486164;83.8075;true
48.8752;2.22699;-5.5888476;48.875034;2.2272847;18.235598;21.546604;61.62225;true
48.8751;2.35303;-6.2357054;48.87508;2.353276;2.1204183;17.990402;57.666313;true
48.8753;2.29408;-5.286959;48.87508;2.294291;24.596853;15.427755;43.453995;true
48.9873;2.20651;-1.2731036;48.98771;2.2067072;45.376957;14.384366;49.57173;true
48.8378;2.31849;-3.386695;48.837772;2.3183234;2.9685857;12.194443;60.039646;true
48.838;2.33883;-2.637384;48.838043;2.3386986;4.664921;9.612462;55.15567;true
48.8651;2.36075;-0.69998324;48.86516;2.3608599;6.7853394;8.038017;100.043045;true
48.865;2.27068;-1.9020315;48.86513;2.2705793;14.418844;7.3580256;63.656883;true
48.8648;2.28802;-4.8016253;48.86468;2.2880387;13.146594;1.3774558;80.088615;true
48.7817;2.31375;-3.815474;48.781624;2.3136384;8.481673;8.173659;68.69182;true
48.7905;2.45425;-0.965002;48.790684;2.4544437;20.356018;14.179161;66.410904;true
48.8795;2.34305;-4.795045;48.87919;2.343097;34.77486;3.4339123;72.21706;true
48.8796;2.3301;-0.20221019;48.879612;2.3302383;1.2722511;10.109976;87.73778;true
48.8796;2.36988;-4.9392924;48.879517;2.369893;9.329842;0.9587046;62.00847;true
48.8298;2.26197;-1.1112034;48.829903;2.2620518;11.450259;5.9847817;81.56378;true
48.9213;2.36461;-1.4596556;48.92137;2.364635;8.0575905;1.8287278;47.928486;true
48.8756;2.2944;-3.538772;48.87554;2.294207;6.361255;14.102801;94.06256;true
48.8755;2.34155;-5.220976;48.875458;2.341597;4.664921;3.4341874;82.53564;true
48.8555;2.33187;-2.860941;48.855515;2.3317888;1.6963348;5.946832;135.92004;true
48.7217;2.26175;-1.5881722;48.72172;2.2617486;2.5445023;0.10491572;75.31206;true
48.7798;2.4189;-2.4878972;48.77992;2.4186652;13.146594;17.203758;75.47208;true
48.8547;2.29227;-1.4726316;48.854805;2.2923026;11.874343;2.3892345;82.84494;true
48.8547;2.35612;-4.005494;48.854557;2.3559387;15.691096;13.271588;56.723125;true
48.8511;2.33743;-4.427685;48.851048;2.337401;5.9371715;2.1277924;79.833244;true
48.7919;2.04393;-1.6785998;48.792362;2.0438416;51.31412;6.4782295;92.89517;true
49.0729;2.34334;-3.8571236;49.07273;2.3430634;18.659683;20.141695;79.677536;true
48.6785;2.34631;-6.0575843;48.678463;2.3465686;4.2408366;18.988548;91.89152;true
49.0631;2.11333;-5.0112333;49.062744;2.1134944;39.43978;11.983199;90.03988;true
48.8976;2.33847;-3.9675362;48.897533;2.338395;7.209422;5.471362;72.898285;true
48.8975;2.3521;-0.10387533;48.89751;2.3522987;1.2722511;14.532244;83.822174;true
48.8974;2.26429;-2.570031;48.89745;2.2641416;5.5130877;10.855642;67.41484;true
48.8962;2.40372;-5.3904047;48.895992;2.4039524;22.900518;16.989578;62.77847;true
