xSource ; ySource ; angle ; xTarget ; yTarget ; xi ; yi ; poids ; sens
48.8781;2.24882;-1.9777027;48.878216;2.2487383;12.72251;5.9790096;79.143265;true
48.9033;2.35075;-0.8233067;48.903423;2.3509505;13.570679;14.652517;46.501186;true
48.9025;2.3405;-3.6506171;48.9024;2.3402321;11.0261755;19.583464;71.37662;true
48.9026;2.39335;-1.6896646;48.90264;2.3933523;4.664921;0.17422976;85.28997;true
48.9023;2.46466;-2.288929;48.902466;2.4644372;18.235598;16.273157;63.986362;true
48.9341;2.37156;-2.4262743;48.93413;2.371494;3.3926697;4.823121;102.30397;true
48.8702;2.29061;-1.1430482;48.87027;2.290651;7.6335063;2.998694;76.725815;true
48.8701;2.32574;-5.266327;48.869873;2.3259408;25.020937;14.679682;42.813713;true
48.8661;2.3235;-4.4506316;48.86599;2.3234637;12.298427;2.6502259;38.235584;true
48.8925;2.35899;-4.249301;48.892437;2.3589556;7.209422;2.5094156;62.19253;true
48.8297;2.30341;-0.68148947;48.829823;2.3036783;13.570679;19.629423;72.36371;true
48.7491;2.35438;-1.5711834;48.749237;2.3543715;15.267013;0.6116749;75.57417;true
48.8736;2.30973;-4.602302;48.87352;2.3097117;8.905757;1.3423475;84.69839;true
48.8735;2.33716;-0.16592447;48.873505;2.3372154;0.4240837;4.0444837;132.1224;true
48.8196;2.35892;-2.253105;48.819736;2.3587532;15.267013;12.216325;65.92962;true
48.8195;2.39571;-3.6021333;48.819435;2.3955262;7.209422;13.455435;62.033417;true
48.8197;2.31796;-0.15779348;48.819714;2.3181548;1.6963348;14.25817;64.74355;true
48.8195;2.30093;-3.4323838;48.819466;2.300864;3.8167531;4.8341837;82.12149;true
48.8571;2.28355;-4.49444;48.856976;2.2835054;13.994762;3.2610614;78.06071;true
48.8572;2.21633;-0.06586559;48.85721;2.216701;0.8481674;27.13477;57.29687;true
48.8665;2.35382;-2.135418;48.866634;2.3536973;14.842929;8.979312;94.19882;true
48.815;2.42354;-6.090881;48.81496;2.423822;4.2408366;20.63003;60.468792;true
48.8415;2.38819;-2.5766368;48.84154;2.3880942;4.664921;7.012595;64.47458;true
48.8414;2.36363;-5.1610975;48.84134;2.3636744;6.7853394;3.2446396;77.72359;true
48.8414;2.32082;-1.7521294;48.84157;2.3207839;19.083767;2.6515338;75.6144;true
48.8415;2.31725;-6.105036;48.841488;2.3174133;1.2722511;11.949324;78.29183;true
48.8341;2.3137;-5.0683665;48.834026;2.3137395;8.0575905;2.896176;85.042046;true
48.7618;2.30238;-4.2006335;48.761654;2.3022795;16.115181;7.373187;102.160355;true
48.8449;2.3846;-4.6224203;48.84456;2.3845549;37.74345;3.2967424;75.85556;true
48.975;2.24436;-0.7659321;48.975193;2.24466;21.628267;21.886335;83.46757;true
48.8846;2.37548;-3.6936338;48.884544;2.3753703;6.361255;8.017455;64.67874;true
48.7983;2.32326;-5.6367993;48.798153;2.3235645;16.539265;22.295538;61.89822;true
48.8821;2.26273;-2.274572;48.88214;2.2626922;4.664921;2.7539594;70.734024;true
48.8787;2.46111;-2.9007173;48.87871;2.4610498;1.2722511;4.4101205;92.45597;true
48.9023;2.31767;-5.090191;48.902138;2.3177671;18.235598;7.0911937;80.34072;true
48.9307;2.3125;-2.993145;48.930717;2.3121889;2.1204183;22.7242;62.880787;true
48.9319;2.42194;-4.861218;48.93159;2.4220188;34.350777;5.7462106;60.92373;true
48.9304;2.39761;-0.002293574;48.9304;2.3976831;0.0;5.3458776;47.648052;true
48.8701;2.27367;-2.3126752;48.870174;2.2735622;8.481673;7.8803053;83.29759;true
48.87;2.30548;-4.215268;48.8699;2.3054142;11.0261755;4.8118773;112.32821;true
48.87;2.29662;-3.4679515;48.869984;2.2965665;1.6963348;3.9052918;101.27255;true
48.8801;2.35303;-1.3272558;48.880116;2.3530233;1.6963348;0.48806292;103.371025;true
48.8283;2.384;-0.93808514;48.828495;2.384201;21.628267;14.709392;73.09978;true
48.8804;2.28064;-3.6376762;48.880363;2.2805395;4.2408366;7.33833;83.81103;true
48.8727;2.30498;-4.495118;48.872547;2.3049424;16.963346;2.7544768;77.09378;true
48.8142;2.34119;-3.4983087;48.814167;2.341058;3.8167531;9.669389;66.75364;true
48.8141;2.30043;-3.3959699;48.81407;2.3002572;2.9685857;12.654011;72.32478;true
48.8667;2.36496;-6.2791567;48.866707;2.3650393;0.8481674;5.806018;82.7257;true
48.8617;2.34731;-0.07002861;48.861717;2.3478496;2.1204183;39.460453;96.66001;true
48.8615;2.30331;-0.1317797;48.8615;2.3033242;0.0;1.0462381;77.18315;true
48.8616;2.32046;-3.620043;48.86157;2.3203628;3.3926697;7.1144032;137.01917;true
48.836;2.41286;-3.9945352;48.83583;2.4126318;18.659683;16.695997;47.536972;true
48.8445;2.21967;-4.307008;48.844383;2.2195997;13.146594;5.14575;90.32626;true
48.8555;2.33187;-0.69564223;48.85556;2.3319743;6.7853394;7.621013;145.34055;true
48.856;2.25706;-0.34780976;48.856033;2.2572992;3.8167531;17.491535;26.729118;true
48.831;2.34571;-1.0379692;48.831173;2.3458776;19.083767;12.265889;71.72708;true
48.8919;2.34158;-0.46291;48.891975;2.3418667;8.481673;20.964327;76.165085;true
48.946;2.36;-0.20142359;48.946014;2.3601692;1.6963348;12.359566;79.439865;true
48.8708;2.31269;-4.9587765;48.87073;2.3127115;7.6335063;1.5690653;117.72323;true
48.8708;2.32777;-0.6703451;48.87087;2.3279295;7.6335063;11.663385;118.3345;true
48.8815;2.30411;-5.452171;48.8814;2.3042176;11.0261755;7.8610787;61.572628;true
48.8814;2.35647;-5.805424;48.88132;2.3566804;8.905757;15.373583;33.031887;true
48.8276;2.61611;-5.538698;48.82751;2.616264;9.753924;11.272124;52.96773;true
48.8271;2.30034;-4.0532875;48.826912;2.3001559;20.7801;13.470845;49.5355;true
48.8671;2.30801;-3.402525;48.867016;2.307605;9.329842;29.622654;92.24707;true
48.8672;2.33743;-2.800067;48.86721;2.337384;1.2722511;3.3650155;95.40764;true
48.8621;2.36439;-3.197663;48.862103;2.3643315;0.4240837;4.2720876;108.24837;true
48.8353;2.37222;-0.09875604;48.8353;2.3723028;0.0;6.0539093;70.78694;true
48.8349;2.24695;-2.6414027;48.83494;2.2467833;4.664921;12.1951475;61.077164;true
48.7831;1.99201;-3.5181105;48.782967;1.9915136;14.842929;36.36129;54.450195;true
48.8444;2.33945;-4.595145;48.844337;2.33944;6.7853394;0.7151735;38.931408;true
48.7887;2.44138;-1.14135;48.78899;2.4415848;32.230362;15.000416;74.86728;true
48.8552;2.30438;-1.3087974;48.85535;2.3044534;16.539265;5.371364;59.181705;true
48.8549;2.37257;-1.6046027;48.854942;2.3725727;4.664921;0.19183561;87.964386;true
48.8407;2.33235;-1.400811;48.840748;2.332362;5.5130877;0.87222725;82.57048;true
48.8553;2.32605;-1.9784993;48.855408;2.3259745;11.874343;5.528309;52.661964;true
48.8609;2.31463;-0.29930535;48.860897;2.3147001;0.4240837;5.126628;50.77217;true
48.5851;2.45141;-4.9751663;48.58483;2.4515114;29.685858;7.451692;73.19804;true
48.9035;2.3066;-4.6511164;48.903313;2.306577;20.7801;1.6899981;53.70722;true
48.8916;2.40619;-5.1586103;48.89147;2.4063118;14.418844;8.9051;56.73451;true
48.8918;2.17584;-4.9312844;48.891647;2.1759002;16.963346;4.408965;78.78361;true
48.8918;2.23715;-3.705586;48.891647;2.2368402;16.963346;22.637337;79.91629;true
48.9446;2.25096;-1.1294543;48.9448;2.2510974;22.476435;10.027199;76.41385;true
48.8268;2.52027;-4.7151084;48.82671;2.5202706;10.178009;0.03489877;89.03731;true
48.8704;2.33547;-4.7268705;48.87036;2.3354795;4.2408366;0.697368;116.172165;true
48.8814;2.31517;-0.8234278;48.88147;2.31529;7.6335063;8.767473;40.474705;true
48.8811;2.27073;-1.2886845;48.88122;2.2707987;13.570679;5.0199757;84.743225;true
48.872;2.34896;-0.3087277;48.872005;2.3489954;0.4240837;2.5976124;110.508804;true
48.8223;2.31357;-4.640332;48.82217;2.3135374;14.418844;2.3907804;62.282658;true
48.8221;2.32946;-3.6797934;48.82199;2.3292105;12.298427;18.253767;70.78608;true
48.8093;2.37945;-5.543497;48.809097;2.3797855;22.476435;24.559858;64.253494;true
48.9997;2.17698;-1.8578829;48.99999;2.1768608;32.230362;8.694551;74.42233;true
48.866;2.33388;-0.6745284;48.86612;2.3341146;13.146594;17.15676;50.23649;true
48.8658;2.42749;-2.6447585;48.86587;2.4272768;8.0575905;15.587607;57.208336;true
48.7838;2.43579;-5.991081;48.783703;2.436175;10.602093;28.204933;58.200718;true
48.8471;2.21446;-1.4724058;48.84725;2.2144763;16.963346;1.2035199;55.073303;true
48.8566;2.31821;-4.9084015;48.85636;2.3182728;26.717272;4.603897;75.32078;true
48.8484;2.39369;-1.3252324;48.84848;2.39374;8.905757;3.6453493;85.28991;true
48.7582;2.27864;-5.9171;48.758118;2.2789552;9.329842;23.099648;45.624485;true
48.7567;2.34642;-0.73413795;48.756775;2.3465686;8.481673;10.886168;68.468796;true
48.8871;2.22304;-6.2725945;48.887085;2.2233074;1.6963348;19.537214;61.632587;true
