xSource ; ySource ; angle ; xTarget ; yTarget ; xi ; yi ; poids ; sens
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;true
48.8509;2.36919;-4.4595456;48.850826;2.3691683;8.0575905;1.5871302;53.738743;true
48.8597;2.34693;-3.8541079;48.85963;2.3468046;7.6335063;9.172348;41.44696;true
48.8171;2.35107;-0.9669703;48.817238;2.35122;15.267013;10.977787;78.95287;true
48.8575;2.35398;-3.2813017;48.857483;2.3538997;1.6963348;5.87684;71.089806;true
48.8596;2.34529;-3.37117;48.859562;2.3450181;4.2408366;19.879276;55.02688;true
48.87;2.30548;-6.279172;48.869984;2.3055491;1.6963348;5.0559583;52.033432;true
48.8617;2.34731;-1.2694428;48.861824;2.3473775;13.994762;4.9347363;57.601364;true
48.8616;2.32046;-5.999439;48.86157;2.3205817;3.3926697;8.893005;49.668644;true
48.8555;2.33187;-0.6043837;48.855614;2.332126;12.72251;18.712465;85.40268;true
48.8811;2.27073;-0.59778994;48.88117;2.2709165;7.6335063;13.630628;41.50515;true
48.8486;2.34575;-1.9275429;48.84874;2.3456588;15.691096;6.680207;74.53229;true
48.8636;2.41264;-6.2498646;48.863586;2.4130025;1.6963348;26.503584;66.1355;true
0.0;0.0;3.1415927;0.0;-0.0;0.0;0.0;0.0;false
48.8509;2.36919;-2.1431053;48.850857;2.3692188;4.664921;2.1103601;54.86869;false
48.8597;2.34693;-1.2039502;48.8596;2.346872;11.0261755;4.237416;53.46076;false
48.8171;2.35107;1.6410077;48.81731;2.351102;23.324602;2.356123;67.72823;false
48.8575;2.35398;-0.58582234;48.857483;2.35395;1.6963348;2.1972754;76.073524;false
48.8596;2.34529;0.19489527;48.85963;2.3450015;3.3926697;21.099932;63.985752;false
48.87;2.30548;1.2227725;48.869995;2.3054817;0.4240837;0.12204037;51.701237;false
48.8617;2.34731;-0.9952676;48.86165;2.3472764;5.5130877;2.4586494;57.90288;false
48.8616;2.32046;2.4459646;48.861664;2.3205817;7.209422;8.893005;58.345074;false
48.8555;2.33187;2.4696662;48.8556;2.3320587;11.0261755;13.794557;68.92286;false
48.8811;2.27073;0.89115834;48.881184;2.27063;9.329842;7.3207965;52.40603;false
48.8486;2.34575;1.5820968;48.84881;2.3457596;23.324602;0.6976717;69.36038;false
48.8636;2.41264;-2.0164378;48.863354;2.4128003;27.565441;11.717374;70.015526;false
