xSource ; ySource ; angle ; xTarget ; yTarget ; sens
0.0;0.0;0.0;0.0;-0.0;true
48.9024;2.24852;-3.9879448;48.902233;2.2483168;true
48.8385;2.25171;-4.091371;48.838318;2.251502;true
48.6352;2.74392;-4.254011;48.634953;2.7437222;true
48.8752;2.22699;-4.604709;48.874886;2.2269475;true
48.8487;2.35738;-0.18989195;48.848724;2.357641;true
48.9287;2.34094;-5.141239;48.928585;2.3410242;true
48.8727;2.30498;-0.08171909;48.872715;2.3052793;true
48.8513;2.37627;-5.8790703;48.85128;2.376314;true
48.8761;2.35782;-1.4976076;48.876198;2.3578265;true
48.8418;2.34843;-4.5529547;48.841557;2.348372;true
49.0211;2.59925;-4.23253;49.020653;2.598906;true
48.8452;2.35609;-4.24804;48.84501;2.3559387;true
48.8758;2.32405;-0.33865315;48.875828;2.3242052;true
48.7944;2.4306;-2.1607559;48.794563;2.4304283;true
48.8249;2.38703;-1.2094452;48.825165;2.387184;true
48.8581;2.27474;-3.758712;48.858032;2.274624;true
48.8542;2.49472;-1.2655897;48.85461;2.4949071;true
48.8306;2.35077;-0.46830598;48.830643;2.3508997;true
48.8424;2.58419;-2.9552336;48.842445;2.5838225;true
48.8485;2.24283;-3.2906523;48.848454;2.2423847;true
48.7984;2.34445;-4.6923103;48.797993;2.3444283;true
48.8375;2.35323;-5.119194;48.837307;2.3533268;true
49.0471;2.69398;-4.415636;49.04664;2.6937704;true
48.8775;2.31381;-4.1875134;48.87733;2.3136551;true
48.3776;3.01775;-3.8880153;48.377525;3.017614;true
48.8885;2.3929;-2.0838969;48.888783;2.392661;true
48.602;2.5602;-0.19588087;48.60201;2.560313;true
48.9417;2.42955;-3.3337114;48.9416;2.4288442;true
48.8882;2.25119;-6.0338044;48.88815;2.2514682;true
48.8667;2.36496;-1.6895891;48.8668;2.3649383;true
48.8356;2.54808;-5.6833134;48.835354;2.5486171;true
48.7529;2.44177;-0.89582133;48.753185;2.4421241;true
48.8199;2.25552;-2.383881;48.82001;2.2553275;true
48.8469;2.26183;-3.399364;48.84687;2.2617655;true
48.8685;2.36868;-4.0763493;48.86837;2.3685448;true
48.8796;2.36988;-5.106457;48.879215;2.370112;true
48.9032;2.30583;-1.5930364;48.903313;2.3058186;true
48.8575;2.38042;-6.2120323;48.857483;2.380662;true
49.053;2.68787;-3.5106318;49.052933;2.6876192;true
48.8701;2.28576;-3.5362015;48.87006;2.285629;true
48.8141;2.30043;-1.1288725;48.81441;2.3006616;true
48.9698;2.5044;0.0;48.969795;2.5044122;true
48.8436;2.63403;-3.4104333;48.843575;2.6339262;true
48.9264;2.35226;-4.663133;48.92626;2.3522482;true
48.8814;2.36419;-3.0613575;48.8814;2.3638766;true
48.8962;2.40372;-5.9861093;48.89603;2.4045086;true
48.8323;2.28797;-3.8963563;48.832264;2.2879043;true
48.9407;2.32962;-6.0505147;48.940647;2.3299856;true
48.8535;2.41077;-0.7362948;48.853535;2.4108622;true
48.8268;2.52027;-0.16052584;48.826828;2.5206077;true
48.8919;2.35084;-4.5942974;48.891827;2.3508325;true
48.8738;2.31422;-1.0120277;48.87404;2.314464;true
48.6634;2.36035;-2.2368767;48.663517;2.3601859;true
48.8363;2.40269;-5.954407;48.83628;2.402739;true
48.5917;2.64805;-1.6555256;48.59213;2.6479812;true
48.9481;2.4775;-0.58246094;48.94816;2.4776666;true
48.9392;2.2721;-1.7962973;48.939663;2.2719445;true
48.8821;2.33349;-1.325258;48.882164;2.3335247;true
48.9018;2.00481;-1.6233331;48.901974;2.0047936;true
48.8853;2.3694;-6.030799;48.885185;2.3699772;true
49.004;2.38684;-4.7874475;49.003784;2.3868637;true
48.848;2.3948;-5.386764;48.847836;2.39497;true
49.0341;2.47067;-3.293787;49.03403;2.470083;true
48.8289;2.28697;-1.5346737;48.829098;2.286994;true
48.867;2.29028;-1.5989139;48.86703;2.2902803;true
48.8667;2.03626;-4.779602;48.866074;2.0363252;true
48.8371;2.32187;-1.1686022;48.83724;2.3219635;true
48.9167;2.33675;-5.2395353;48.916397;2.3369963;true
48.793;2.12412;-0.3621519;48.79317;2.1248698;true
48.8537;2.3653;-4.9780912;48.853344;2.3654437;true
48.9002;2.38191;-4.6200457;48.899914;2.3818586;true
48.8884;2.36011;-1.0749235;48.88852;2.3602195;true
48.9168;1.98011;-1.538635;48.917164;1.980138;true
48.9225;2.35246;-0.12151063;48.922516;2.3525684;true
48.7424;2.35105;-3.8206444;48.742245;2.350782;true
48.8043;2.3464;-6.0635037;48.804287;2.3465014;true
49.0067;2.57473;-6.235776;49.006695;2.5747726;true
48.877;2.3667;-3.3291461;48.87698;2.3664887;true
48.8361;2.59095;-3.2701595;48.83608;2.5906649;true
48.7491;2.35438;-0.7062194;48.749172;2.3545232;true
48.912;2.31472;-0.40908974;48.912056;2.314936;true
48.8048;2.53311;-2.9415836;48.804905;2.532287;true
