xSource ; ySource ; angle ; xTarget ; yTarget ; sens
48.7042;2.4813;-2.9858048;48.704227;2.480953;true
48.704;2.17227;-5.876652;48.703815;2.172951;true
48.701;2.46653;-1.9887898;48.70119;2.466409;true
48.702;2.2462;-0.8720797;48.702095;2.2463114;true
48.7032;2.87672;-5.1166725;48.703022;2.8768256;true
48.7036;2.42885;-4.706813;48.70356;2.4288611;true
48.7085;2.17964;-5.924233;48.708366;2.1802146;true
48.7084;2.32836;-3.979574;48.708324;2.3282497;true
48.7117;2.2705;-3.8497808;48.711464;2.2700906;true
48.7113;2.44951;-4.643751;48.711124;2.449472;true
48.8878;2.3254;-4.4569273;48.88771;2.3253849;true
48.888;2.32503;-1.300646;48.88827;2.325132;true
48.8881;2.24822;-2.8456962;48.88811;2.2481484;true
48.8882;2.25119;-2.6983788;48.888218;2.2511482;true
48.623;2.38166;-0.7760602;48.623207;2.3819766;true
48.622;2.3239;-2.7233684;48.62207;2.3236995;true
48.6217;2.34689;-3.6619294;48.62155;2.3465014;true
48.6245;2.44234;-5.196505;48.624435;2.4423769;true
48.6236;2.36058;-2.6204622;48.623714;2.360287;true
48.8864;2.41188;-4.065248;48.886196;2.4116545;true
48.8864;2.27883;-5.435878;48.886234;2.2790394;true
48.8862;2.28586;-5.0593443;48.88606;2.2859323;true
48.8862;2.30177;-2.3872955;48.88621;2.3017232;true
48.8862;2.29374;-3.8077965;48.886143;2.2936509;true
48.8865;2.30853;-5.8287444;48.886414;2.3088014;true
48.8958;2.23497;-3.6211462;48.895733;2.2348177;true
48.8954;2.42229;-6.1510005;48.895363;2.4227433;true
48.8954;2.22438;-4.258379;48.89524;2.224251;true
48.8956;2.32187;-1.0175611;48.89568;2.3219635;true
48.8955;2.50515;-5.939986;48.89538;2.5056255;true
48.5629;2.28978;-2.1467013;48.563007;2.2896569;true
48.5615;2.63646;-3.2757595;48.561462;2.6361337;true
48.5594;3.15585;-6.1602035;48.559372;3.1560094;true
48.5566;2.67113;-0.30062902;48.556683;2.6715584;true
48.5554;2.65013;-3.939357;48.55526;2.649936;true
48.5543;3.02725;-0.29277092;48.554344;3.0275738;true
48.8767;2.40387;-4.3987684;48.87661;2.4038177;true
48.8768;2.30293;-3.1831577;48.876785;2.3026502;true
48.8769;2.28672;-5.3053117;48.87688;2.2867246;true
48.8582;2.26677;-5.215646;48.858055;2.2668886;true
48.8517;2.34273;-2.8660045;48.851746;2.3425074;true
48.9296;2.26783;-4.5655146;48.92932;2.2677817;true
48.9293;2.04522;-2.5917394;48.92942;2.0448697;true
48.9292;3.03239;-0.22391066;48.929306;3.033169;true
48.9287;2.34094;-5.751613;48.92853;2.3413613;true
48.9284;2.48237;-1.7723292;48.928448;2.4823518;true
48.9283;2.38301;-2.0001237;48.92838;2.382937;true
48.8516;2.40805;-1.7989208;48.85183;2.4079635;true
48.8741;2.09644;-1.0242151;48.874516;2.0968437;true
48.8627;2.38789;-2.8977265;48.862713;2.3877738;true
48.8737;2.32844;-3.5198672;48.873615;2.3281655;true
48.8737;2.38262;-3.8588116;48.873657;2.3825495;true
48.8738;2.31422;-5.9877634;48.87371;2.3145819;true
48.8738;2.32522;-0.92029405;48.87396;2.3254185;true
48.9731;1.6915;-0.9650543;48.97339;1.691837;true
48.973;1.84723;-4.587904;48.972694;1.8471694;true
48.9729;2.27125;-0.9808595;48.97298;2.2713377;true
48.9735;2.34633;-1.8423465;48.973804;2.3461978;true
48.9734;2.48871;-1.0018073;48.973896;2.4891942;true
48.9734;2.38262;-0.03168409;48.97339;2.3827517;true
48.9743;2.50994;-0.9789028;48.974525;2.5101757;true
48.8684;2.28264;-1.3709238;48.8686;2.2827134;true
48.8682;2.34074;-5.037402;48.868084;2.3407881;true
48.8683;2.60774;-6.0709286;48.868176;2.6085625;true
48.8418;2.34843;-5.9290924;48.841743;2.3486247;true
48.842;2.32575;-0.3643399;48.84202;2.3258228;true
49.0045;2.27797;-5.6642313;49.004402;2.2781632;true
48.8;2.16508;-3.3164496;48.79993;2.1645584;true
48.8005;1.91;-4.4452267;48.800285;1.9099122;true
