xSource ; ySource ; angle ; xTarget ; yTarget ; xi ; yi ; poids ; sens
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;true
48.6909;2.32307;-1.6248115;48.691113;2.3230424;23.748686;2.0296125;61.56705;true
48.8885;2.3929;-4.619787;48.88842;2.3928971;8.905757;0.2091347;63.355038;true
48.8884;2.36011;-4.4423766;48.888245;2.360051;17.38743;4.3221254;47.62789;true
48.8884;2.34605;-2.0194836;48.8886;2.3458946;22.052351;11.363008;82.74892;true
48.6432;2.54368;-4.975566;48.64304;2.5437467;17.811514;4.903703;88.22956;true
48.8856;2.40001;-4.6640577;48.885323;2.3999922;30.958109;1.3071676;69.16779;true
48.8855;2.31639;-3.5912943;48.88543;2.3162336;8.0575905;11.433382;74.1125;true
48.8857;2.34769;-3.7324853;48.88558;2.3474114;13.570679;20.374346;97.52118;true
48.8946;2.47935;-2.9809844;48.894608;2.4791498;0.8481674;14.637644;67.734276;true
48.8947;2.28463;-5.1984863;48.8946;2.284702;11.0261755;5.262571;70.37575;true
48.8948;2.2274;-4.8810315;48.89457;2.2274532;25.44502;3.88593;35.93268;true
48.8766;2.35866;-4.3412633;48.87655;2.358652;5.5130877;0.5752573;33.145725;true
48.848;2.3948;-3.758919;48.84792;2.3946497;8.905757;10.988461;89.20832;true
48.8521;2.29814;-2.1284635;48.852196;2.2980328;10.602093;7.8482585;96.9058;true
48.9281;2.41527;-4.368958;48.927807;2.415126;32.654446;10.518107;68.11143;true
48.8636;2.28722;-5.195403;48.863426;2.2873478;19.507849;9.346;53.21546;true
48.8748;2.32841;-3.1411963;48.874794;2.3278787;0.8481674;38.83998;59.589592;true
48.8521;2.33953;-3.4842474;48.852047;2.3393557;5.9371715;12.74906;77.010155;true
48.7712;2.4442;-0.37320426;48.771217;2.444332;2.1204183;9.6602125;60.58887;true
48.844;2.26065;-0.7076604;48.844097;2.2608216;10.602093;12.559244;65.92769;true
48.8681;2.32189;-4.344652;48.868015;2.3218455;9.329842;3.260345;68.79372;true
48.8678;2.36378;-5.17397;48.867672;2.3638597;14.418844;5.8233247;41.714493;true
48.8429;2.3126;-2.4028766;48.84296;2.3125093;6.7853394;6.628637;72.1017;true
48.8427;2.23166;-5.177484;48.842663;2.2316833;4.2408366;1.7094972;81.73587;true
48.7996;2.45686;-1.4186302;48.799713;2.4568872;12.72251;1.9903096;96.56901;true
48.8335;2.34168;-2.5460925;48.833492;2.3416476;0.8481674;2.3727992;75.47613;true
48.8613;2.28372;-0.6190798;48.861378;2.283893;8.481673;12.65953;79.90432;true
48.7984;2.34445;-3.9617014;48.798153;2.3441083;27.565441;25.019138;75.40226;true
48.7983;2.32326;-5.0760083;48.7982;2.3233287;11.450259;5.0282807;68.776085;true
48.8449;2.3846;-4.6171584;48.844585;2.3845549;34.77486;3.2967424;89.9271;true
48.8448;2.78961;-2.7956212;48.844887;2.7891908;9.753924;30.664999;65.98428;true
48.8448;2.3402;-3.1103265;48.84479;2.339996;0.8481674;14.913866;84.6789;true
48.715;2.25451;-4.601574;48.7148;2.254468;22.052351;3.0779378;57.742367;true
48.8519;2.38335;-3.0563452;48.85191;2.383072;1.2722511;20.33579;101.490906;true
48.852;2.39402;-1.6149349;48.85217;2.3939927;18.659683;2.00567;114.35941;true
48.7136;2.28014;-4.700925;48.71338;2.2801352;24.596853;0.34977537;86.98913;true
48.8507;2.3235;-2.2784657;48.850872;2.3232613;19.083767;17.458502;76.55052;true
48.8761;2.35782;-3.2562752;48.876076;2.3575735;2.5445023;18.024908;66.579414;true
48.8509;2.36919;-3.7573776;48.85084;2.369101;6.361255;6.5054903;103.686066;true
48.888;2.32503;-5.834159;48.887974;2.3250647;2.9685857;2.5270693;109.8434;true
48.8881;2.24822;-4.1213183;48.888012;2.2481651;9.753924;4.008447;59.30647;true
48.8864;2.27883;-1.4871097;48.886482;2.2788541;9.329842;1.7602909;79.192894;true
48.8862;2.28586;-4.128662;48.886074;2.2857637;13.994762;7.0411925;95.722435;true
48.8862;2.30177;-4.8359556;48.885994;2.3018076;22.900518;2.7537334;42.45621;true
48.8862;2.29374;-4.6956964;48.886158;2.2937353;4.664921;0.34857386;51.770428;true
48.8865;2.30853;-2.9158196;48.88652;2.308431;2.1204183;7.2502923;77.82551;true
48.8958;2.23497;-0.87625134;48.89588;2.2350705;8.905757;7.336071;45.50061;true
48.8767;2.40387;-3.1017647;48.8767;2.4034977;0.0;27.228788;103.64031;true
48.8768;2.30293;-4.4395533;48.876663;2.3028524;15.267013;5.6828213;78.501564;true
48.8769;2.28672;-0.6773031;48.87695;2.286859;5.5130877;10.162817;89.052666;true
48.8517;2.34273;-3.2911716;48.851692;2.3426418;0.8481674;6.4530644;95.27365;true
48.8516;2.37567;-3.9972148;48.851414;2.3754206;20.7801;18.243023;62.733498;true
48.9287;2.34094;-4.161188;48.928417;2.340687;31.382193;18.476122;72.98091;true
48.9283;2.38301;-6.0232453;48.928246;2.3832405;5.9371715;16.839354;92.74477;true
48.8738;2.31422;-5.471483;48.873657;2.3143969;15.691096;12.935297;76.27044;true
48.8738;2.32522;-3.1218526;48.873775;2.325115;2.5445023;7.6879597;87.49612;true
48.9729;2.27125;-5.3884797;48.972816;2.2713377;9.329842;6.4026318;90.84431;true
48.9734;2.48871;-4.625661;48.97317;2.4886885;25.44502;1.5658453;56.86726;true
48.8682;2.34074;-2.0024114;48.868313;2.3406534;12.72251;6.3288927;87.61267;true
48.8416;2.30775;-1.2764686;48.841663;2.3077905;7.209422;2.9655194;73.94096;true
48.8418;2.34843;-0.653249;48.84188;2.3486078;8.905757;13.013344;88.17434;true
48.842;2.32575;-2.031077;48.842045;2.325705;5.0890045;3.2969337;99.22856;true
48.8689;2.30896;-3.1035223;48.8689;2.3087678;0.0;14.052385;68.451744;true
48.7217;2.26175;-0.8264824;48.721767;2.261833;7.6335063;6.0851116;76.35105;true
48.8525;2.27555;-0.58662325;48.852657;2.2759047;17.38743;25.951366;45.780952;true
48.8522;2.32933;-0.17135054;48.852222;2.3295474;2.5445023;15.905771;64.50148;true
48.7009;2.29523;-0.1922479;48.700905;2.2953868;0.4240837;11.510514;76.064606;true
48.8827;2.34141;-4.5628366;48.88248;2.3413782;24.596853;2.3181784;76.64365;true
48.8828;2.3059;-5.1381173;48.88266;2.3059871;15.691096;6.3619046;60.090775;true
48.883;2.35156;-6.0409284;48.882973;2.3517425;2.9685857;13.333803;63.948925;true
48.8931;2.13853;-5.2295766;48.892902;2.1387062;22.052351;12.878024;107.186424;true
48.8932;2.33165;-0.95844907;48.893326;2.3318055;13.994762;11.361917;107.28647;true
48.8932;2.38064;-3.7963293;48.893055;2.3803587;16.115181;20.562977;67.36705;true
48.9011;2.32852;-5.1762238;48.900978;2.3286035;13.570679;6.0982237;70.72418;true
48.9004;2.19295;-3.723203;48.90035;2.1928205;5.5130877;9.461092;90.65394;true
48.8399;2.38066;-3.5778148;48.83982;2.3803923;8.905757;19.590538;64.41997;true
48.8391;2.39631;-3.4200587;48.839054;2.3961833;5.0890045;9.280794;43.3343;true
48.8696;2.30681;-0.8907679;48.86964;2.3068633;4.664921;3.9053233;64.16695;true
48.8697;2.35306;-3.9192045;48.869545;2.3528378;17.38743;16.2489;56.794464;true
48.8625;2.33894;-1.7340062;48.86262;2.3389344;13.570679;0.40104985;64.57001;true
48.8625;2.33653;-3.2544968;48.86247;2.3363392;3.3926697;13.949561;52.13896;true
48.8742;2.29694;-6.16016;48.87419;2.2971225;0.8481674;13.33615;88.457146;true
48.8623;2.36965;-2.1675606;48.862335;2.36964;3.8167531;0.71491784;80.62155;true
48.8741;2.35828;-0.5766395;48.874123;2.3583488;2.5445023;5.038111;76.769394;true
48.8624;2.31464;-5.586238;48.862274;2.314835;13.994762;14.263455;61.295704;true
48.8624;2.35819;-3.612059;48.862373;2.3581297;2.9685857;4.411557;67.03749;true
48.8176;2.3771;-0.7653099;48.817745;2.377342;16.115181;17.714378;58.954765;true
48.8171;2.35107;-4.5100675;48.817017;2.3510516;9.329842;1.3438628;127.280045;true
48.8169;2.36839;-1.6868032;48.8171;2.3683426;22.476435;3.4731138;88.4601;true
48.8168;2.40367;-0.58777356;48.816883;2.4038851;9.329842;15.742488;80.240005;true
48.8173;2.46523;-2.3513968;48.8174;2.4650776;11.450259;11.152272;114.393105;true
48.8172;2.2767;-5.943546;48.817142;2.2768655;6.361255;12.112193;79.339386;true
48.9638;2.37011;-0.7257143;48.963886;2.3702638;9.753924;11.224052;91.47322;true
48.8685;2.36868;-3.9361794;48.868423;2.3685615;8.481673;8.665125;74.24378;true
48.8685;2.29692;-1.1397254;48.868546;2.2969542;5.0890045;2.4931848;65.85641;true
48.8602;2.34645;-4.1791477;48.860065;2.3463328;14.842929;8.579374;76.22789;true
48.8603;2.34644;-3.8295872;48.860226;2.3463159;8.0575905;9.085052;59.727478;true
49.0363;2.0813;-4.445077;49.03601;2.0811875;32.230362;8.201622;120.793816;true
48.8604;2.31618;-1.5561885;48.86046;2.316183;6.361255;0.22668988;85.865616;true
48.7661;2.28628;-0.76209885;48.76619;2.286421;9.753924;10.342543;63.713787;true
48.8526;2.28797;-1.8135583;48.852757;2.2879043;17.38743;4.8135505;44.734085;true
48.8819;2.28434;-0.036822643;48.88191;2.284584;0.8481674;17.848515;88.26847;true
48.8835;2.32902;-3.9639537;48.883354;2.328806;16.115181;15.651812;91.27746;true
48.8837;2.32687;-2.1884081;48.883778;2.3267837;8.481673;6.3095007;50.13722;true
48.8997;2.28355;-1.2666204;48.899883;2.2836404;20.356018;6.6036906;95.764015;true
48.8994;2.08378;-1.2585723;48.8998;2.0839682;44.528786;13.747607;85.66672;true
48.8992;2.21108;-4.3440804;48.899063;2.2110217;15.267013;4.2689195;72.23651;true
48.8989;2.30427;-5.8067713;48.898777;2.304622;13.570679;25.718218;54.224827;true
48.8988;2.3678;-4.3434114;48.898724;2.3677528;8.481673;3.4500115;63.987034;true
48.9345;2.34376;-1.2137907;48.934566;2.3438046;7.209422;3.256016;87.08635;true
48.8828;2.29599;-4.1975203;48.88266;2.2958922;15.691096;7.1462493;84.30998;true
48.8693;2.3953;-2.639726;48.869312;2.3952396;1.2722511;4.4109488;84.216835;true
48.8693;2.35322;-6.2591624;48.8693;2.353259;0.0;2.8592713;84.176285;true
48.8735;2.28537;-5.7819695;48.873466;2.2854605;3.8167531;6.607152;81.43295;true
48.8734;2.49959;-3.8968868;48.873264;2.4993901;15.267013;14.608981;66.343605;true
48.8176;2.44609;-4.269696;48.817528;2.4460173;8.0575905;5.323039;37.817936;true
48.8184;2.33406;-4.971348;48.818275;2.3340974;13.994762;2.740013;64.92141;true
48.8575;2.35398;-3.1641138;48.8575;2.3537986;0.0;13.270846;114.37089;true
48.7289;2.35886;-2.5697966;48.729008;2.3586018;11.874343;18.934576;55.492596;true
